Type,PosX,PosY,PosZ,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2,35.8506474578058,120.133971548702,79.1998379068448,0.926724658779206,245.414558968234,7.15004995798229,10.036985317728,10.036985317728,10.036985317728
0,143.744912973486,76.8037700219097,13.9317148662786,1.03616647703395,229.75734019175,2.54912815641106,0.630661009638878,0.630661009638878,0.630661009638878
0,60.8147851940313,96.087965413969,75.9847806189138,14.9685832857939,184.205172743744,14.2734674384228,13.9980109217567,13.9980109217567,13.9980109217567
2,54.7250461553806,70.5994004246776,133.592753384073,13.4380962901926,74.4607944388226,4.05462958573114,1.42114230264963,1.42114230264963,1.42114230264963
3,131.241608169508,7.9326130486711,110.421995148259,9.58045046058504,215.128113057058,12.5150883069798,14.8960820585005,14.8960820585005,14.8960820585005
0,100.784402271167,36.8889420232218,143.957423346097,14.122161631995,216.182119276459,10.364349284379,0.650032600690626,0.650032600690626,0.650032600690626
1,120.142278503693,0.44437260387669,9.6144320022382,9.4912556044251,341.884120079635,5.42682037941498,11.9201345680841,11.9201345680841,11.9201345680841
2,130.153862331134,77.7549910022667,104.542200432411,3.16566658120866,210.9785908698,11.5988890275354,5.9798129000607,5.9798129000607,5.9798129000607
2,62.5923469954135,52.2592871460408,29.1200566008315,8.77996120312249,156.166287398043,6.05021054905383,6.68858013660115,6.68858013660115,6.68858013660115
2,97.1271448289636,84.9893570807713,48.9014305867727,3.98632132866714,357.065402491514,14.8758492897618,6.136896387272,6.136896387272,6.136896387272
2,64.0990744177713,97.9922987511346,14.2386843982333,3.05809584122994,74.2364732521756,6.92988669822453,11.922071102039,11.922071102039,11.922071102039
3,38.7312673678302,67.3060220746817,115.650642274716,1.18817227715076,49.4608383297272,11.7304154772919,5.30876773423924,5.30876773423924,5.30876773423924
1,127.090813022615,40.7588062299224,78.6292693245361,3.78165958858172,178.8562469831,6.87007139756813,12.0531168217087,12.0531168217087,12.0531168217087
3,83.5585712378652,73.9505298780047,147.785411215287,5.74623596190765,12.880255697705,7.93381323941695,4.43387220354465,4.43387220354465,4.43387220354465
3,16.3860271295468,3.46064712082066,117.557591394315,13.9915447444616,244.20049410509,2.92171705883076,7.22667532611018,7.22667532611018,7.22667532611018
3,83.0385761256509,102.146652225473,49.0683446633948,14.776326434117,227.643511717973,5.5004078594504,6.50552194868472,6.50552194868472,6.50552194868472
3,31.9016797383789,64.1059185909601,62.7724002640566,10.8018444808209,168.310136575396,2.35523679869028,2.65581170686326,2.65581170686326,2.65581170686326
2,127.461130534048,104.598511385079,97.0223871744342,10.6981333977068,171.632293840699,6.17583514013134,7.16066311679811,7.16066311679811,7.16066311679811
2,22.9673000392352,134.2552728412,145.495695641961,1.71480355165657,359.391752108648,6.31722298977767,3.3045306118692,3.3045306118692,3.3045306118692
0,118.492052968821,85.3357893113679,104.778019760166,12.2376784017485,47.1176863494877,12.2767903875917,11.4788709797332,11.4788709797332,11.4788709797332
3,8.89531039115754,17.9624211592425,25.5606798806976,9.1260854616417,39.757757112271,8.63202772272379,6.12661458604346,6.12661458604346,6.12661458604346
0,126.902530052188,122.159230952225,12.4543169105678,14.7151694492042,197.267480193296,11.5285419284033,7.17800242462102,7.17800242462102,7.17800242462102
3,30.5400210574921,89.6752096897341,124.795964301934,11.0596190374622,142.820119086104,4.79071839702815,13.0076426677441,13.0076426677441,13.0076426677441
0,31.0606124722681,114.898757829749,139.526391839388,13.4793434261714,165.058435744167,5.41813330511476,12.5765991129803,12.5765991129803,12.5765991129803
2,139.809801587746,68.467894531073,98.0860235859109,5.35510346077155,86.8744116494779,13.0345776551564,9.28274028435477,9.28274028435477,9.28274028435477
0,72.9891269807653,2.66203649931682,40.2455054643776,2.75873324263782,121.722991169301,3.589361162665,1.56788590204338,1.56788590204338,1.56788590204338
2,13.5557650651577,83.4977950358287,91.8367629599929,7.99571596225524,355.132654977558,0.419251942271018,11.9046109690818,11.9046109690818,11.9046109690818
1,37.885994481801,56.8312300400954,60.2002421441489,5.16669743003636,232.30532493084,7.64727115987207,7.40593109159075,7.40593109159075,7.40593109159075
1,146.393239822422,7.7610902524372,7.34189290429554,1.37268888828004,41.2785496754938,1.82289896384948,13.5082553203722,13.5082553203722,13.5082553203722
3,146.847806846186,38.1489414899372,37.6070633938569,5.68463464532263,18.3880284141693,10.2489094251063,6.80115368533933,6.80115368533933,6.80115368533933
3,99.2198988093156,136.319758154601,121.237669196556,13.5276553190908,269.626968218771,4.58088315072511,0.672128708414793,0.672128708414793,0.672128708414793
3,99.421784840255,137.097897165035,15.6650401259144,12.936644148052,168.349282577797,4.11604285431842,13.9853137424147,13.9853137424147,13.9853137424147
3,78.6027255834093,117.524308463337,31.1940926039564,4.29568227347717,68.5241249336508,0.195197013763337,13.6007237986665,13.6007237986665,13.6007237986665
2,98.415241832107,41.6425184540649,83.109352776366,10.9822998084045,279.805094469248,6.21997632375917,10.3326447914972,10.3326447914972,10.3326447914972
2,138.819693186702,65.0332412985308,102.447075491048,11.0474127233249,252.564101765195,8.87827577249998,11.0376626909886,11.0376626909886,11.0376626909886
2,1.03980316828927,21.7246107392593,64.3051040425455,3.01014985330876,6.15347883019293,0.57161117232014,13.0048710098513,13.0048710098513,13.0048710098513
2,48.2958040657899,41.0906480118123,128.243620869817,4.01373700425668,171.108003953056,2.50547141186216,11.6615282123264,11.6615282123264,11.6615282123264
0,0.312520167935882,125.910893769893,36.8613113588008,7.07020516370898,270.478748954124,4.68982890001025,1.90318261361829,1.90318261361829,1.90318261361829
3,33.7714492500627,80.2681398951766,140.546748293818,0.511229310888438,212.912047325127,2.93790101908981,4.128137297988,4.128137297988,4.128137297988
2,7.1476815534512,80.6096842887856,41.9170195664824,0.682710798309516,210.352478628211,10.5905739453577,14.2762825914083,14.2762825914083,14.2762825914083
3,61.593808355552,127.421974473364,61.5271940182555,7.5494808017041,201.494741682659,6.31890778724053,1.4101898583631,1.4101898583631,1.4101898583631
2,98.4179591752672,5.17914681936574,110.161607065313,12.9324148632271,124.611471278878,3.9674575272796,13.7884929584286,13.7884929584286,13.7884929584286
0,2.69278460307642,27.0830824398823,146.330049283025,7.22958096174038,36.4064722305194,12.4936416989628,1.69740252508661,1.69740252508661,1.69740252508661
1,149.809275031932,138.423653011408,32.9896884891157,14.0685317358321,319.530466925134,10.9788174140168,0.962106257659433,0.962106257659433,0.962106257659433
3,133.148067855811,94.1621812498952,9.10824328153778,13.5277504257521,324.890627956433,9.35370181191419,10.3265879234889,10.3265879234889,10.3265879234889
3,66.1662413115456,26.7817692257379,56.6943339336171,8.35342062327704,166.121767501403,6.19572243476087,8.78985214922105,8.78985214922105,8.78985214922105
2,92.7247547045,87.7755053982956,4.13432338001873,6.05637836552056,262.981656409326,7.04670162966787,7.75297666795225,7.75297666795225,7.75297666795225
3,110.447949222498,42.6104001433637,75.6855329851087,9.55324893563671,72.4785345198952,2.34165812253098,13.0627284515941,13.0627284515941,13.0627284515941
1,145.558084242771,65.7548263509547,146.176080776461,10.7759265116304,73.3591967790198,0.260742532676432,11.877041918634,11.877041918634,11.877041918634
2,73.8172032049937,25.7476779053675,6.12956830585821,13.8387594203645,163.780999334427,8.34398190180956,9.96993907493071,9.96993907493071,9.96993907493071
1,50.5251315191971,65.5165822084605,47.9605626538212,4.53621891538436,253.569241824359,9.90572789213887,8.48310905438061,8.48310905438061,8.48310905438061
1,16.6324145703727,72.4508519156141,24.8295550350237,9.27606948384832,42.8435643216798,0.773338987852139,9.03829819943677,9.03829819943677,9.03829819943677
2,46.1544847097967,68.0645488985183,87.976121989999,0.346257677463003,157.874744570756,13.0139256375907,8.6906774289397,8.6906774289397,8.6906774289397
0,119.005086211956,94.9785568960842,136.746580450212,8.38280122651849,154.409875177969,8.91421724758773,1.84153083099124,1.84153083099124,1.84153083099124
1,92.9110093940566,137.833482300785,45.0073578371701,11.4682807174829,301.094444571573,8.52650953620975,3.29759342749491,3.29759342749491,3.29759342749491
1,130.923735807149,83.4950292173284,91.1268505459311,10.8115480075644,306.666888700177,2.60097243478567,4.13042813499012,4.13042813499012,4.13042813499012
1,85.3646959109999,113.379908219622,92.2331094938485,0.0177534157492935,349.112872867432,9.6236813974677,2.20709071131753,2.20709071131753,2.20709071131753
2,128.609807919064,107.843233276086,76.357102941888,1.06752938640655,269.545676330824,0.100307827862123,14.8343603568312,14.8343603568312,14.8343603568312
2,54.0355436057018,147.821424830622,149.849685444427,3.00180028332481,270.542476899243,12.5700174819538,6.72936415147472,6.72936415147472,6.72936415147472
2,35.0886146235692,41.4753166686163,22.5388409674814,13.228611435382,93.6297739919414,12.8791294213753,11.2339459085995,11.2339459085995,11.2339459085995
3,53.674275546183,70.6627671237396,148.463316354185,10.0957539771198,352.581751156869,1.82377741524194,3.15444331763053,3.15444331763053,3.15444331763053
3,115.76257518761,124.62148269388,136.072999255766,1.7612785295403,21.379181808503,2.23006404108836,8.4190106850206,8.4190106850206,8.4190106850206
2,85.1514256490168,13.6366084514356,54.0799364699423,12.9956445461119,62.7840933682323,1.12862785166531,10.3357781285121,10.3357781285121,10.3357781285121
3,46.0862667048752,131.343720146149,115.088919533924,10.398838035948,176.875135217269,3.97847927593555,3.13734693133149,3.13734693133149,3.13734693133149
0,145.50377419009,133.361741077789,107.001018317882,4.16479313474372,6.09542861864689,4.73860637971135,8.05811791124666,8.05811791124666,8.05811791124666
0,116.276991654316,3.17549002504698,64.2554276456383,13.8104549347472,335.105221353055,4.96808562193442,10.198139692749,10.198139692749,10.198139692749
1,107.28520981841,42.618183438954,47.134688704803,2.53757973785399,179.307258585145,13.2383013624876,6.68353229606689,6.68353229606689,6.68353229606689
2,117.304985838619,38.7987952627236,54.8712730663229,1.55653428358796,127.55725108439,7.7556052816825,7.2976222412184,7.2976222412184,7.2976222412184
1,93.2480133805647,136.254485550455,22.1090111053125,2.55462513424206,156.719093023203,4.25421755027688,12.7380895604091,12.7380895604091,12.7380895604091
3,83.055429338969,18.2821670166599,13.6794538068024,2.29845488783831,232.874042090436,11.5253231937649,12.0037345527689,12.0037345527689,12.0037345527689
0,29.3623232186596,102.300945321238,146.70317054107,3.10797895682416,342.360249730926,0.599767193477492,7.51071559615001,7.51071559615001,7.51071559615001
1,66.5264181171201,64.6130212883526,74.3429455088186,11.3740966661713,342.035497753897,6.5015836276587,13.2648914834787,13.2648914834787,13.2648914834787
1,80.199267612863,138.277645217384,44.8565359669069,0.337269001331771,66.1724282736762,7.6435145585069,9.74883521196844,9.74883521196844,9.74883521196844
0,65.2372878348629,9.36932685289966,92.3203680395709,5.64291907271506,284.888543563377,4.38507740822857,9.53571461585151,9.53571461585151,9.53571461585151
2,68.7614497350349,58.465862580792,136.20301961722,10.0847909297258,194.046917461812,4.18964328439424,8.33276783737017,8.33276783737017,8.33276783737017
0,61.147329588955,8.98825054009829,109.0198332253,0.0686600804648642,283.678151985481,1.36399289423786,4.52505711211127,4.52505711211127,4.52505711211127
2,35.6332521818733,124.958514969311,92.7852812655202,10.8753205653631,168.952070329782,11.6664655514371,11.8833565371499,11.8833565371499,11.8833565371499
0,4.81259320155373,81.9601362254285,115.842501733379,13.3280777201653,152.82552934849,1.86779652343495,4.44172007471403,4.44172007471403,4.44172007471403
1,119.255875129837,72.2911916078493,44.9795169266777,8.40489281499986,189.150759982481,3.1801005537529,10.7868056561736,10.7868056561736,10.7868056561736
1,54.9499668436823,107.606194521117,92.2253604243628,1.85835945739334,281.796749663445,9.68017513150357,9.65438043216913,9.65438043216913,9.65438043216913
2,114.118755731787,74.2807749771889,20.7959385452773,14.3745044848763,242.557182760237,13.6603940504884,8.16550579302269,8.16550579302269,8.16550579302269
1,89.6322972092928,33.2758419836293,96.0353160957039,14.8892746050327,182.529434665353,10.0046901172049,2.35730375505858,2.35730375505858,2.35730375505858
0,114.571049792958,86.3441891904661,31.4307256748112,4.59080383861009,284.784988837682,11.1201642971114,8.92267764030149,8.92267764030149,8.92267764030149
1,17.0904584075745,54.4824464965996,53.8032388099484,11.2790501449625,58.6543082160197,10.0249970797566,13.5511865273822,13.5511865273822,13.5511865273822
3,135.416331903737,64.2451428408945,19.1620214698659,13.9396528918015,354.916864053773,5.06721558983774,7.16101512180689,7.16101512180689,7.16101512180689
2,140.636133677622,92.8827227060137,144.416630940706,4.55369746757378,205.83765466038,10.897531051141,11.2248903658357,11.2248903658357,11.2248903658357
0,84.0331569705313,49.7559960697573,54.0125447809755,3.10711231693025,156.890461536539,5.06357659355904,8.29369468767834,8.29369468767834,8.29369468767834
3,135.053998574174,16.963691900933,126.654586441188,4.6583046320166,198.721684067846,11.8864556480602,7.76574991306558,7.76574991306558,7.76574991306558
1,47.7639767098073,38.0244742091859,13.4764141465893,1.18087882696692,194.123711285239,3.41765086325707,4.45873376655333,4.45873376655333,4.45873376655333
1,14.7340379723972,48.778791049858,55.2719047084786,2.57776893096872,280.28402887298,4.36898017272771,6.80665572025192,6.80665572025192,6.80665572025192
2,92.2335428382426,98.9001731383149,28.757344479094,12.4683299020251,110.969822439817,10.444074210452,14.2639816246293,14.2639816246293,14.2639816246293
0,131.308195964111,16.2449087091931,4.34253034384108,13.0918334788139,177.642166697254,2.50271048979029,4.98512329300173,4.98512329300173,4.98512329300173
1,15.2252235753579,5.0343045289788,147.772997965931,4.77412152326392,229.197351275569,10.0440115388688,2.40181859694506,2.40181859694506,2.40181859694506
2,5.16865840422393,140.113650886395,16.3370851969053,1.65922345903666,348.873266945068,5.71592575670962,3.61321007302646,3.61321007302646,3.61321007302646
2,98.8971346984138,68.5394385450238,104.349503481923,13.3900528556621,216.257308803619,10.2974200110405,9.31449003951368,9.31449003951368,9.31449003951368
3,45.3846579628925,78.6958481784425,30.5005923055581,6.46399709929898,71.6015478929512,6.36690028773942,13.9881324437392,13.9881324437392,13.9881324437392
3,148.927558119841,33.5003275114579,10.5524657343293,11.1750707501429,110.200329027232,2.032534196988,11.2616251531344,11.2616251531344,11.2616251531344
1,74.8819871688643,128.900696141133,119.514640616027,5.61237751301954,211.448776578274,12.6047581655927,8.9416704741035,8.9416704741035,8.9416704741035
1,130.112807978928,62.9783334969442,32.0212000897253,0.547813091216522,169.626243398351,6.59507043733963,8.16643651955129,8.16643651955129,8.16643651955129
2,61.889404133842,54.4497633606427,2.3565572697467,1.68030481863781,167.854855399511,10.9378214976461,2.00226700492309,2.00226700492309,2.00226700492309
2,0.232326449003223,26.630152122411,17.6646764705259,11.1863533715654,111.85630039864,7.43813932288351,4.54473930855502,4.54473930855502,4.54473930855502
1,105.92318701368,112.556076032369,59.0185413877566,11.1206515860374,320.302942786507,3.70211252649413,0.521957769767362,0.521957769767362,0.521957769767362
2,139.279143437407,106.351653908543,84.5271630140614,11.6855644791785,75.9547266904054,13.4403193525226,6.90293316585148,6.90293316585148,6.90293316585148
3,101.835962315945,98.3014422693762,49.8613033675874,14.1467040400704,43.1250832803198,9.58132033449659,7.18539043664252,7.18539043664252,7.18539043664252
1,108.878026091903,28.0149850891973,55.8914486811922,6.14735047852031,260.118972444962,12.7553171025381,2.75421465642481,2.75421465642481,2.75421465642481
0,17.530940411394,103.449407361191,49.5549438984855,10.8121525383611,16.6371911655353,12.0457849335139,7.87914639705752,7.87914639705752,7.87914639705752
0,49.2301856629691,83.019480962781,27.5239047489706,11.3587869174587,59.6425247097586,5.31670252574454,5.98518527391608,5.98518527391608,5.98518527391608
0,107.600820463896,84.6878227240815,10.027571399709,9.83053495633906,58.8482156669946,5.39803526848463,6.06030080284006,6.06030080284006,6.06030080284006
0,40.7021716659433,93.514769195353,2.3284897684718,10.5444574405181,314.711223800998,9.37460729124705,11.0954171121565,11.0954171121565,11.0954171121565
3,78.809507344295,28.795748263968,99.3247043803915,7.81983954264775,203.635799104178,11.0907806274904,7.60446907608047,7.60446907608047,7.60446907608047
1,19.509978298801,24.9930244986867,92.2368547377348,8.49493037373523,163.894316630389,10.8266035191839,9.06527202300042,9.06527202300042,9.06527202300042
3,118.163132350036,40.0623157574154,103.872684321307,2.36950824613194,282.061439101613,7.92367970008574,3.12113248888456,3.12113248888456,3.12113248888456
2,42.8463993327908,39.4449602297717,67.4193537176677,6.34173937902867,283.51046296,12.3346889565395,4.37386022851516,4.37386022851516,4.37386022851516
3,122.065309841216,15.7979323369441,34.7783618302915,14.6055303698431,249.221570104929,13.1653457312683,8.09808832970359,8.09808832970359,8.09808832970359
2,8.64313196327683,28.6494584189027,78.7953712645896,14.9527065362561,268.184395073068,12.5653704291048,9.18206850727185,9.18206850727185,9.18206850727185
3,2.86204896534889,96.6174889340147,137.281442055144,9.10673608263337,335.696132618792,8.72590886602453,4.42003727863544,4.42003727863544,4.42003727863544
1,147.584423375122,135.774116653844,35.3519960936867,4.54032893969693,104.372286137367,1.2627296970518,1.32487534141395,1.32487534141395,1.32487534141395
3,131.254422213535,136.752741987236,112.883993896136,5.24913662590512,176.370416067713,9.45974165315728,10.1868679957403,10.1868679957403,10.1868679957403
1,109.08143246038,107.179670132315,15.0519504980426,8.88761412067693,1.05942176704268,3.16842595262845,0.180708977943616,0.180708977943616,0.180708977943616
0,97.6242751570532,134.983217243563,60.5553448249378,2.15118706326521,326.557074024601,10.2671241458818,11.5610724159335,11.5610724159335,11.5610724159335
3,121.59755955059,35.2056514868539,148.470880323309,11.806820422321,231.123506925592,3.55775939000666,10.3204561631756,10.3204561631756,10.3204561631756
1,15.4007050047632,32.6322825311833,18.272643149026,12.4990755959875,30.6473049477894,3.93293188136673,0.894846311255752,0.894846311255752,0.894846311255752
3,144.748808976611,0.771767017790939,131.985928365954,3.26937184588489,173.297131589287,10.5324231579585,14.913128460717,14.913128460717,14.913128460717
0,133.967026874408,118.159301051944,97.7790142399161,5.85052353136731,244.972685149392,14.1736882781487,6.00976412231557,6.00976412231557,6.00976412231557
1,21.1420178279011,78.0777727151652,80.8938067084615,3.82820218746932,230.703686899833,13.3800475734193,4.02082138183565,4.02082138183565,4.02082138183565
1,3.97510850055847,19.0361155052838,73.4754362020062,11.7809143205084,32.1878793054204,2.68163338195609,5.44229846468302,5.44229846468302,5.44229846468302
0,126.034754131005,2.29071239116169,26.7630616560406,13.529368049246,289.644751422873,8.29170057004863,11.2599083018768,11.2599083018768,11.2599083018768
0,36.0743668796841,32.570716474471,134.101177348802,12.8142160167052,210.716591184361,4.4699326318083,4.39438828471787,4.39438828471787,4.39438828471787
0,122.534641308028,139.689462394309,103.848738131974,8.46919376797471,260.245229052494,12.0666441237864,11.2138096225512,11.2138096225512,11.2138096225512
2,110.563553199434,58.4820898056413,28.7186099582904,5.3171022656919,76.4371089061895,3.13221414020854,10.2488547471579,10.2488547471579,10.2488547471579
2,63.7363164051139,39.4840578965303,82.4704811826677,9.97812397544185,275.937170701072,7.48039607306961,5.78978676618533,5.78978676618533,5.78978676618533
2,115.478689696397,64.6204787374569,2.20765499500914,6.35558197337928,359.278316124938,6.2066053651304,13.5705258900162,13.5705258900162,13.5705258900162
0,125.092232658105,49.8116139787303,145.274501897057,2.37221539829495,175.122229650208,11.9731046967083,9.985944423818,9.985944423818,9.985944423818
0,40.1526161656494,15.8147284136222,24.7301272930252,6.22032232872225,130.07614978127,5.94280603618492,13.4424532593426,13.4424532593426,13.4424532593426
1,80.0821690028916,26.9504842939556,64.4058437619386,4.83145217636202,269.349228324997,9.41626430927602,5.86900010978291,5.86900010978291,5.86900010978291
1,81.7915947324557,15.6237260045594,119.21324798335,4.38150333677488,284.301086982852,4.85822764917194,1.12490348570277,1.12490348570277,1.12490348570277
2,72.7768309054788,69.4428277758149,78.0787899988139,13.2037181398849,86.5143348120685,7.87663934886299,3.41830973672602,3.41830973672602,3.41830973672602
1,89.6246136583503,77.1021682895264,59.6286235887691,9.91590927118245,120.17720025041,14.5694644374631,3.4026616385219,3.4026616385219,3.4026616385219
0,80.1959461440313,147.45542951741,133.473650730901,12.2748814091435,354.384503734477,8.73907371365422,14.704693704706,14.704693704706,14.704693704706
3,141.121612880901,97.5438213197253,91.9305592504938,5.73438696830272,1.24271756095938,5.60444108704312,3.69095266502861,3.69095266502861,3.69095266502861
0,4.56569355659452,126.232627744895,139.426392381744,13.4755567966381,315.238248871285,0.238735119457699,11.870458597257,11.870458597257,11.870458597257
2,142.767386926695,120.400574323908,108.68990810527,3.51266768458889,82.8816468095787,10.9530908386005,14.7656847139661,14.7656847139661,14.7656847139661
3,131.59710961934,63.1626186488022,113.619087223718,12.1003356725445,156.260701825964,3.85002207655926,5.0837289658765,5.0837289658765,5.0837289658765
0,72.3958907287549,47.149200433469,140.915568517947,8.85038181853033,328.406002171527,12.6839227684233,9.34874704542977,9.34874704542977,9.34874704542977
2,40.1926416392404,68.0582839148391,94.59339915523,7.38412056927761,15.0438047829288,4.92710484188381,7.47013589715126,7.47013589715126,7.47013589715126
0,28.7508435448403,132.15787521664,129.98142716474,2.72596355654577,308.881989675053,11.1920260201171,14.6395570061354,14.6395570061354,14.6395570061354
3,99.8869741800646,5.83360889266879,75.7467600636868,8.73551803349309,221.820776752113,6.59061699248413,7.64617139131118,7.64617139131118,7.64617139131118
0,75.3953380861298,4.04029861280709,62.359677237626,8.42000699295663,27.5322784239111,3.02007677872669,1.44799412761256,1.44799412761256,1.44799412761256
